,genome,contig,contig length,no. of annotations on contig
13851,5197_7_5,contig00073,3038,3
13852,5197_7_5,contig00074,2851,1
13853,5197_7_5,contig00075,2620,4
13854,5197_7_5,contig00076,2289,3
13855,5197_7_5,contig00077,2170,1
13856,5197_7_5,contig00078,2082,2
13857,5197_7_5,contig00079,1909,2
13858,5197_7_5,contig00080,1856,0
13859,5197_7_5,contig00081,1822,2
13860,5197_7_5,contig00082,1711,1
13861,5197_7_5,contig00083,1570,1
13862,5197_7_5,contig00084,1509,2
13863,5197_7_5,contig00085,1388,1
13864,5197_7_5,contig00086,1376,0
13865,5197_7_5,contig00087,1353,1
13866,5197_7_5,contig00088,1332,2
13867,5197_7_5,contig00089,1253,1
13868,5197_7_5,contig00090,1244,1
13869,5197_7_5,contig00091,1151,0
13870,5197_7_5,contig00092,1145,2
13871,5197_7_5,contig00093,1133,0
13872,5197_7_5,contig00094,1082,0
13873,5197_7_5,contig00095,1025,0
13874,5197_7_5,contig00096,954,2
13875,5197_7_5,contig00097,912,1
13876,5197_7_5,contig00098,727,1
13877,5197_7_5,contig00099,693,0
13878,5197_7_5,contig00100,675,0
13879,5197_7_5,contig00101,661,1
13880,5197_7_5,contig00102,630,1
13881,5197_7_5,contig00103,626,2
13882,5197_7_5,contig00104,596,0
13883,5197_7_5,contig00105,563,0
13884,5197_7_5,contig00106,563,0
13885,5197_7_5,contig00107,503,0
13886,5197_7_5,contig00108,485,0
13887,5197_7_5,contig00109,482,0
13888,5197_7_5,contig00110,468,0
13889,5197_7_5,contig00111,457,0
13890,5197_7_5,contig00112,444,0
13891,5197_7_5,contig00113,433,1
13892,5197_7_5,contig00114,432,0
13893,5197_7_5,contig00115,403,0
13894,5197_7_5,contig00116,372,1
13895,5197_7_5,contig00117,357,1
13896,5197_7_5,contig00118,356,0
13897,5197_7_5,contig00119,340,0
13898,5197_7_5,contig00120,340,0
13899,5197_7_5,contig00121,327,0
13900,5197_7_5,contig00122,325,1
13901,5197_7_5,contig00123,325,1
13902,5197_7_5,contig00124,322,0
13903,5197_7_5,contig00125,317,1
13904,5197_7_5,contig00126,302,0
13905,5197_7_5,contig00127,301,0
13906,5197_7_5,contig00128,291,0
13907,5197_7_5,contig00129,289,1
13908,5197_7_5,contig00130,288,0
13909,5197_7_5,contig00131,288,0
13910,5197_7_5,contig00132,283,0
13911,5197_7_5,contig00133,280,0
13912,5197_7_5,contig00134,279,0
13913,5197_7_5,contig00135,273,0
13914,5197_7_5,contig00136,268,0
13915,5197_7_5,contig00137,268,0
13916,5197_7_5,contig00138,266,0
13917,5197_7_5,contig00139,263,0
13918,5197_7_5,contig00140,263,0
13919,5197_7_5,contig00141,263,0
13920,5197_7_5,contig00142,262,0
13921,5197_7_5,contig00143,261,0
13922,5197_7_5,contig00144,258,0
13923,5197_7_5,contig00145,257,0
13924,5197_7_5,contig00146,255,0
13925,5197_7_5,contig00147,255,0
13926,5197_7_5,contig00148,254,0
13927,5197_7_5,contig00149,254,0
13928,5197_7_5,contig00150,253,0
13929,5197_7_5,contig00151,250,0
13930,5197_7_5,contig00152,249,0
13931,5197_7_5,contig00153,248,0
13932,5197_7_5,contig00154,246,0
13933,5197_7_5,contig00155,240,0
13934,5197_7_5,contig00156,240,0
13935,5197_7_5,contig00157,240,0
13936,5197_7_5,contig00158,235,0
13937,5197_7_5,contig00159,233,1
13938,5197_7_5,contig00160,231,0
13939,5197_7_5,contig00161,231,0
13940,5197_7_5,contig00162,223,0
13941,5197_7_5,contig00163,223,0
13942,5197_7_5,contig00164,221,0
13943,5197_7_5,contig00165,221,0
13944,5197_7_5,contig00166,208,0
13945,5197_7_5,contig00167,198,0
13946,5197_7_5,contig00168,187,0
13947,5197_7_5,contig00169,180,0
13948,5197_7_5,contig00170,178,0
13949,5197_7_5,contig00171,177,0
13950,5197_7_5,contig00172,172,0
13951,5197_7_5,contig00173,166,0
13952,5197_7_5,contig00174,163,0
13953,5197_7_5,contig00175,158,0
13954,5197_7_5,contig00176,150,0
13955,5197_7_5,contig00177,143,0
13956,5197_7_5,contig00178,141,0
13957,5197_7_5,contig00179,141,0
13958,5197_7_5,contig00180,139,0
13959,5197_7_5,contig00181,131,0
13960,5197_7_5,contig00182,127,0
13961,5197_7_5,contig00183,127,0
13962,5197_7_5,contig00184,124,0
13963,5197_7_5,contig00185,122,0
13964,5197_7_5,contig00186,119,0
13965,5197_7_5,contig00187,118,0
13966,5197_7_5,contig00188,116,0
13967,5197_7_5,contig00189,115,0
13968,5197_7_5,contig00190,113,0
13969,5197_7_5,contig00191,113,0
13970,5197_7_5,contig00192,112,0
13971,5197_7_5,contig00193,112,0
13972,5197_7_5,contig00194,111,0
13973,5197_7_5,contig00195,111,0
13974,5197_7_5,contig00196,111,0
13975,5197_7_5,contig00197,111,0
13976,5197_7_5,contig00198,111,0
13977,5197_7_5,contig00199,111,0
13978,5197_7_5,contig00200,110,0
13979,5197_7_5,contig00201,109,0
13980,5197_7_5,contig00202,109,0
13981,5197_7_5,contig00203,109,0
13982,5197_7_5,contig00204,105,0
13983,5197_7_5,contig00205,104,0
13984,5197_7_5,contig00206,104,0
13985,5197_7_5,contig00207,103,0
13986,5197_7_5,contig00208,102,0
13987,5197_7_5,contig00209,101,0
13988,5197_7_5,contig00210,96,0
13989,5197_7_5,contig00211,94,0
13990,5197_7_5,contig00212,94,0
13991,5197_7_5,contig00213,93,0
13992,5197_7_5,contig00214,93,0
13993,5197_7_5,contig00215,93,0
13994,5197_7_5,contig00216,91,0
13995,5197_7_5,contig00217,91,0
13996,5197_7_5,contig00218,91,0
13997,5197_7_5,contig00219,89,0
13998,5197_7_5,contig00220,89,0
13999,5197_7_5,contig00221,88,0
14000,5197_7_5,contig00222,85,0
14001,5197_7_5,contig00223,84,0
14002,5197_7_5,contig00224,82,0
14003,5197_7_5,contig00225,82,0
14004,5197_7_5,contig00226,82,0
14005,5197_7_5,contig00227,81,0
14006,5197_7_5,contig00228,81,0
14007,5197_7_5,contig00229,80,0
14008,5197_7_5,contig00230,80,0
14009,5197_7_5,contig00231,80,0
14010,5197_7_5,contig00232,79,0
14011,5197_7_5,contig00233,79,0
14012,5197_7_5,contig00234,79,0
14013,5197_7_5,contig00235,77,0
14014,5197_7_5,contig00236,76,0
14015,5197_7_5,contig00237,75,0
14016,5197_7_5,contig00238,73,0
14017,5197_7_5,contig00239,72,0
14018,5197_7_5,contig00240,71,0
14019,5197_7_5,contig00241,71,0
14020,5197_7_5,contig00242,71,0
14021,5197_7_5,contig00243,71,0
14022,5197_7_5,contig00244,70,0
14023,5197_7_5,contig00245,68,0
14024,5197_7_5,contig00246,67,0
14025,5197_7_5,contig00247,67,0
14026,5197_7_5,contig00248,66,0
14027,5197_7_5,contig00249,66,0
14028,5197_7_5,contig00250,65,0
14029,5197_7_5,contig00251,64,0
14030,5197_7_5,contig00252,64,0
14031,5197_7_5,contig00253,64,0
14032,5197_7_5,contig00254,63,0
14033,5197_7_5,contig00255,63,0
14034,5197_7_5,contig00256,63,0
14035,5197_7_5,contig00257,63,0
14036,5197_7_5,contig00258,63,0
14037,5197_7_5,contig00259,63,0
14038,5197_7_5,contig00260,63,0
14039,5197_7_5,contig00261,62,0
14040,5197_7_5,contig00262,61,0
14041,5197_7_5,contig00263,61,0
14042,5197_7_5,contig00264,60,0
14043,5197_7_5,contig00265,60,0
14044,5197_7_5,contig00266,60,0
14045,5197_7_5,contig00267,59,0
14046,5197_7_5,contig00268,59,0
14047,5197_7_5,contig00269,59,0
14048,5197_7_5,contig00270,57,0
14049,5197_7_5,contig00271,57,0
14050,5197_7_5,contig00272,57,0
14051,5197_7_5,contig00273,57,0
14052,5197_7_5,contig00274,57,0
14053,5197_7_5,contig00275,57,0
14054,5197_7_5,contig00276,56,0
14055,5197_7_5,contig00277,56,0
14056,5197_7_5,contig00278,56,0
14057,5150_1_3,contig00001,520083,506
14058,5150_1_3,contig00002,304587,305
14059,5150_1_3,contig00003,296245,275
14060,5150_1_3,contig00004,275691,290
14061,5150_1_3,contig00005,215311,202
14062,5150_1_3,contig00006,215005,206
14063,5150_1_3,contig00007,204060,189
14064,5150_1_3,contig00008,203681,177
14065,5150_1_3,contig00009,176497,152
14066,5150_1_3,contig00010,172598,156
14067,5150_1_3,contig00011,167738,158
14068,5150_1_3,contig00012,162451,163
14069,5150_1_3,contig00013,150863,143
14070,5150_1_3,contig00014,141113,135
14071,5150_1_3,contig00015,130016,108
14072,5150_1_3,contig00016,127993,102
14073,5150_1_3,contig00017,111822,107
14074,5150_1_3,contig00018,105559,100
14075,5150_1_3,contig00019,104897,93
14076,5150_1_3,contig00020,104032,102
14077,5150_1_3,contig00021,99379,94
14078,5150_1_3,contig00022,94088,80
14079,5150_1_3,contig00023,87727,87
14080,5150_1_3,contig00024,86598,83
14081,5150_1_3,contig00025,72476,65
14082,5150_1_3,contig00026,68145,67
14083,5150_1_3,contig00027,65604,60
14084,5150_1_3,contig00028,59351,59
14085,5150_1_3,contig00029,55104,51
14086,5150_1_3,contig00030,51789,47
14087,5150_1_3,contig00031,50491,52
14088,5150_1_3,contig00032,42328,39
14089,5150_1_3,contig00033,41016,40
14090,5150_1_3,contig00034,39077,39
14091,5150_1_3,contig00035,38889,29
14092,5150_1_3,contig00036,37862,39
14093,5150_1_3,contig00037,37743,33
14094,5150_1_3,contig00038,34555,36
14095,5150_1_3,contig00039,34331,31
14096,5150_1_3,contig00040,33453,31
14097,5150_1_3,contig00041,32750,30
14098,5150_1_3,contig00042,30337,29
14099,5150_1_3,contig00043,26226,44
14100,5150_1_3,contig00044,24645,25
14101,5150_1_3,contig00045,24595,26
14102,5150_1_3,contig00046,23720,23
14103,5150_1_3,contig00047,22314,22
14104,5150_1_3,contig00048,21678,19
14105,5150_1_3,contig00049,21609,19
14106,5150_1_3,contig00050,20370,22
14107,5150_1_3,contig00051,20367,22
14108,5150_1_3,contig00052,20277,15
14109,5150_1_3,contig00053,19839,18
14110,5150_1_3,contig00054,18572,19
14111,5150_1_3,contig00055,18125,17
14112,5150_1_3,contig00056,16540,19
14113,5150_1_3,contig00057,16477,15
14114,5150_1_3,contig00058,16229,14
14115,5150_1_3,contig00059,15506,13
14116,5150_1_3,contig00060,15163,20
14117,5150_1_3,contig00061,14895,22
14118,5150_1_3,contig00062,13846,14
14119,5150_1_3,contig00063,13265,16
14120,5150_1_3,contig00064,12569,12
14121,5150_1_3,contig00065,12009,11
14122,5150_1_3,contig00066,11470,13
14123,5150_1_3,contig00067,11393,6
14124,5150_1_3,contig00068,11367,9
14125,5150_1_3,contig00069,11229,12
14126,5150_1_3,contig00070,9893,10
14127,5150_1_3,contig00071,9112,5
14128,5150_1_3,contig00072,8542,9
14129,5150_1_3,contig00073,8165,8
14130,5150_1_3,contig00074,6692,5
14131,5150_1_3,contig00075,6538,7
14132,5150_1_3,contig00076,6334,5
14133,5150_1_3,contig00077,6076,5
14134,5150_1_3,contig00078,6072,5
14135,5150_1_3,contig00079,5976,7
14136,5150_1_3,contig00080,5960,6
14137,5150_1_3,contig00081,5555,4
14138,5150_1_3,contig00082,5198,6
14139,5150_1_3,contig00083,5180,11
14140,5150_1_3,contig00084,4467,6
14141,5150_1_3,contig00085,4352,7
14142,5150_1_3,contig00086,4307,2
14143,5150_1_3,contig00087,4094,6
14144,5150_1_3,contig00088,4082,7
14145,5150_1_3,contig00089,3681,4
14146,5150_1_3,contig00090,3618,5
14147,5150_1_3,contig00091,3603,3
14148,5150_1_3,contig00092,3525,4
14149,5150_1_3,contig00093,3440,3
14150,5150_1_3,contig00094,3413,3
14151,5150_1_3,contig00095,3232,4
14152,5150_1_3,contig00096,3125,5
14153,5150_1_3,contig00097,2982,1
14154,5150_1_3,contig00098,2926,4
14155,5150_1_3,contig00099,2916,4
14156,5150_1_3,contig00100,2740,1
14157,5150_1_3,contig00101,2561,2
14158,5150_1_3,contig00102,2546,2
14159,5150_1_3,contig00103,2513,4
14160,5150_1_3,contig00104,2425,3
14161,5150_1_3,contig00105,2418,2
14162,5150_1_3,contig00106,2396,2
14163,5150_1_3,contig00107,2329,3
14164,5150_1_3,contig00108,2227,2
14165,5150_1_3,contig00109,2183,1
14166,5150_1_3,contig00110,2163,5
14167,5150_1_3,contig00111,2086,2
14168,5150_1_3,contig00113,1888,2
14169,5150_1_3,contig00112,1888,1
14170,5150_1_3,contig00114,1808,3
14171,5150_1_3,contig00115,1777,0
14172,5150_1_3,contig00116,1767,1
14173,5150_1_3,contig00117,1706,1
14174,5150_1_3,contig00118,1654,2
14175,5150_1_3,contig00119,1575,2
14176,5150_1_3,contig00120,1445,2
14177,5150_1_3,contig00121,1443,2
14178,5150_1_3,contig00122,1343,2
14179,5150_1_3,contig00123,1335,2
14180,5150_1_3,contig00124,1300,0
14181,5150_1_3,contig00125,1224,2
14182,5150_1_3,contig00126,1215,1
14183,5150_1_3,contig00127,1198,1
14184,5150_1_3,contig00128,1176,1
14185,5150_1_3,contig00129,1174,1
14186,5150_1_3,contig00130,1152,1
14187,5150_1_3,contig00131,1134,1
14188,5150_1_3,contig00132,1091,0
14189,5150_1_3,contig00133,1043,0
14190,5150_1_3,contig00134,1041,1
14191,5150_1_3,contig00135,1037,0
14192,5150_1_3,contig00136,968,1
14193,5150_1_3,contig00137,938,1
14194,5150_1_3,contig00138,886,1
14195,5150_1_3,contig00139,820,1
14196,5150_1_3,contig00140,761,0
14197,5150_1_3,contig00141,755,1
14198,5150_1_3,contig00142,664,1
14199,5150_1_3,contig00143,637,1
14200,5150_1_3,contig00144,580,2
14201,5150_1_3,contig00145,561,0
14202,5150_1_3,contig00146,551,0
14203,5150_1_3,contig00147,486,0
14204,5150_1_3,contig00148,463,0
14205,5150_1_3,contig00149,438,0
14206,5150_1_3,contig00150,409,0
14207,5150_1_3,contig00151,377,0
14208,5150_1_3,contig00152,375,0
14209,5150_1_3,contig00153,371,0
14210,5150_1_3,contig00154,370,0
14211,5150_1_3,contig00155,355,0
14212,5150_1_3,contig00156,344,0
14213,5150_1_3,contig00157,344,0
14214,5150_1_3,contig00158,342,1
14215,5150_1_3,contig00159,338,0
14216,5150_1_3,contig00160,312,0
14217,5150_1_3,contig00161,301,2
14218,5150_1_3,contig00162,285,0
14219,5150_1_3,contig00163,283,0
14220,5150_1_3,contig00164,281,0
14221,5150_1_3,contig00165,275,0
14222,5150_1_3,contig00166,275,0
14223,5150_1_3,contig00167,270,0
14224,5150_1_3,contig00168,269,0
14225,5150_1_3,contig00169,265,1
14226,5150_1_3,contig00170,263,0
14227,5150_1_3,contig00171,260,0
14228,5150_1_3,contig00172,242,0
14229,5150_1_3,contig00173,237,0
14230,5150_1_3,contig00174,234,1
14231,5150_1_3,contig00175,224,0
14232,5150_1_3,contig00176,221,0
14233,5150_1_3,contig00178,211,2
14234,5150_1_3,contig00177,211,0
14235,5150_1_3,contig00179,210,0
14236,5150_1_3,contig00180,207,0
14237,5150_1_3,contig00181,201,0
14238,5150_1_3,contig00182,199,0
14239,5150_1_3,contig00183,186,2
14240,5150_1_3,contig00184,183,0
14241,5150_1_3,contig00185,177,0
14242,5150_1_3,contig00186,176,0
14243,5150_1_3,contig00187,175,0
14244,5150_1_3,contig00188,175,0
14245,5150_1_3,contig00189,175,0
14246,5150_1_3,contig00190,174,1
14247,5150_1_3,contig00191,173,0
14248,5150_1_3,contig00192,167,0
14249,5150_1_3,contig00193,164,0
14250,5150_1_3,contig00194,161,0
14251,5150_1_3,contig00195,159,0
14252,5150_1_3,contig00196,159,0
14253,5150_1_3,contig00197,159,0
14254,5150_1_3,contig00198,159,0
14255,5150_1_3,contig00199,157,0
14256,5150_1_3,contig00200,157,0
14257,5150_1_3,contig00201,157,0
14258,5150_1_3,contig00202,157,0
14259,5150_1_3,contig00203,156,0
14260,5150_1_3,contig00204,156,0
14261,5150_1_3,contig00205,150,0
14262,5150_1_3,contig00206,147,0
14263,5150_1_3,contig00207,145,0
14264,5150_1_3,contig00208,143,0
14265,5150_1_3,contig00209,142,0
14266,5150_1_3,contig00210,141,0
14267,5150_1_3,contig00211,141,0
14268,5150_1_3,contig00212,141,0
14269,5150_1_3,contig00213,139,0
14270,5150_1_3,contig00214,139,0
14271,5150_1_3,contig00215,138,0
14272,5150_1_3,contig00216,132,0
14273,5150_1_3,contig00217,130,0
14274,5150_1_3,contig00218,129,0
14275,5150_1_3,contig00219,126,0
14276,5150_1_3,contig00220,123,0
14277,5150_1_3,contig00221,122,0
14278,5150_1_3,contig00222,122,0
14279,5150_1_3,contig00223,120,0
14280,5150_1_3,contig00224,120,0
14281,5150_1_3,contig00225,119,0
14282,5150_1_3,contig00226,119,0
14283,5150_1_3,contig00227,118,0
14284,5150_1_3,contig00228,117,0
14285,5150_1_3,contig00229,116,0
14286,5150_1_3,contig00230,115,0
14287,5150_1_3,contig00231,114,0
14288,5150_1_3,contig00232,114,0
14289,5150_1_3,contig00233,114,0
14290,5150_1_3,contig00234,114,0
14291,5150_1_3,contig00235,112,0
14292,5150_1_3,contig00236,112,0
14293,5150_1_3,contig00237,112,0
14294,5150_1_3,contig00238,111,0
14295,5150_1_3,contig00239,111,0
14296,5150_1_3,contig00240,110,0
14297,5150_1_3,contig00241,110,0
14298,5150_1_3,contig00242,108,0
14299,5150_1_3,contig00243,108,0
14300,5150_1_3,contig00244,107,0
14301,5150_1_3,contig00245,107,0
14302,5150_1_3,contig00246,107,0
14303,5150_1_3,contig00247,107,0
14304,5150_1_3,contig00248,107,0
14305,5150_1_3,contig00249,107,0
14306,5150_1_3,contig00250,107,0
14307,5150_1_3,contig00251,107,0
14308,5150_1_3,contig00252,107,0
14309,5150_1_3,contig00253,107,0
14310,5150_1_3,contig00254,107,0
14311,5150_1_3,contig00255,106,0
14312,5150_1_3,contig00256,106,0
14313,5150_1_3,contig00257,106,0
14314,5150_1_3,contig00258,105,0
14315,5150_1_3,contig00259,105,0
14316,5150_1_3,contig00260,105,0
14317,5150_1_3,contig00261,105,0
14318,5150_1_3,contig00262,104,0
14319,5150_1_3,contig00263,104,0
14320,5150_1_3,contig00264,104,0
14321,5150_1_3,contig00265,104,0
14322,5150_1_3,contig00266,104,0
14323,5150_1_3,contig00267,103,0
14324,5150_1_3,contig00268,103,0
14325,5150_1_3,contig00269,103,0
14326,5150_1_3,contig00270,102,0
14327,5150_1_3,contig00271,100,0
14328,5150_1_3,contig00272,99,0
14329,5150_1_3,contig00273,99,0
14330,5150_1_3,contig00274,98,0
14331,5150_1_3,contig00275,98,0
14332,5150_1_3,contig00276,97,0
14333,5150_1_3,contig00277,96,0
14334,5150_1_3,contig00278,96,0
14335,5150_1_3,contig00279,94,0
14336,5150_1_3,contig00280,93,0
14337,5150_1_3,contig00281,91,0
14338,5150_1_3,contig00282,91,0
14339,5150_1_3,contig00283,91,0
14340,5150_1_3,contig00284,91,0
14341,5150_1_3,contig00285,91,0
14342,5150_1_3,contig00286,90,0
14343,5150_1_3,contig00287,90,0
14344,5150_1_3,contig00288,88,0
14345,5150_1_3,contig00293,87,1
14346,5150_1_3,contig00289,87,0
14347,5150_1_3,contig00290,87,0
14348,5150_1_3,contig00291,87,0
14349,5150_1_3,contig00292,87,0
14350,5150_1_3,contig00294,87,0
14351,5150_1_3,contig00295,87,0
14352,5150_1_3,contig00296,87,0
14353,5150_1_3,contig00297,87,0
14354,5150_1_3,contig00298,87,0
14355,5150_1_3,contig00299,85,0
14356,5150_1_3,contig00300,85,0
14357,5150_1_3,contig00301,85,0
14358,5150_1_3,contig00302,85,0
14359,5150_1_3,contig00303,85,0
14360,5150_1_3,contig00304,84,0
14361,5150_1_3,contig00305,84,0
14362,5150_1_3,contig00306,84,0
14363,5150_1_3,contig00307,84,0
14364,5150_1_3,contig00308,84,0
14365,5150_1_3,contig00309,84,0
14366,5150_1_3,contig00310,84,0
14367,5150_1_3,contig00311,84,0
14368,5150_1_3,contig00312,83,0
14369,5150_1_3,contig00313,83,0
14370,5150_1_3,contig00314,83,0
14371,5150_1_3,contig00315,83,0
14372,5150_1_3,contig00316,83,0
14373,5150_1_3,contig00317,83,0
14374,5150_1_3,contig00318,83,0
14375,5150_1_3,contig00319,83,0
14376,5150_1_3,contig00320,83,0
14377,5150_1_3,contig00321,83,0
14378,5150_1_3,contig00322,83,0
14379,5150_1_3,contig00323,83,0
14380,5150_1_3,contig00324,82,0
14381,5150_1_3,contig00325,82,0
14382,5150_1_3,contig00326,82,0
14383,5150_1_3,contig00327,82,0
14384,5150_1_3,contig00328,82,0
14385,5150_1_3,contig00329,82,0
14386,5150_1_3,contig00330,81,0
14387,5150_1_3,contig00331,81,0
14388,5150_1_3,contig00332,81,0
14389,5150_1_3,contig00333,81,0
14390,5150_1_3,contig00334,81,0
14391,5150_1_3,contig00335,81,0
14392,5150_1_3,contig00336,81,0
14393,5150_1_3,contig00337,81,0
14394,5150_1_3,contig00338,81,0
14395,5150_1_3,contig00339,80,0
14396,5150_1_3,contig00340,80,0
14397,5150_1_3,contig00341,80,0
14398,5150_1_3,contig00342,80,0
14399,5150_1_3,contig00343,80,0
14400,5150_1_3,contig00344,80,0
14401,5150_1_3,contig00345,80,0
14402,5150_1_3,contig00346,80,0
14403,5150_1_3,contig00347,80,0
14404,5150_1_3,contig00348,80,0
14405,5150_1_3,contig00349,80,0
14406,5150_1_3,contig00350,80,0
14407,5150_1_3,contig00351,80,0
14408,5150_1_3,contig00352,80,0
14409,5150_1_3,contig00353,80,0
14410,5150_1_3,contig00354,80,0
14411,5150_1_3,contig00355,80,0
14412,5150_1_3,contig00356,80,0
14413,5150_1_3,contig00357,80,0
14414,5150_1_3,contig00358,80,0
14415,5150_1_3,contig00359,80,0
14416,5150_1_3,contig00360,80,0
14417,5150_1_3,contig00361,80,0
14418,5150_1_3,contig00362,80,0
14419,5150_1_3,contig00363,80,0
14420,5150_1_3,contig00364,80,0
14421,5150_1_3,contig00365,80,0
14422,5150_1_3,contig00366,80,0
14423,5150_1_3,contig00367,80,0
14424,5150_1_3,contig00368,80,0
14425,5150_1_3,contig00369,80,0
14426,5150_1_3,contig00370,80,0
14427,5150_1_3,contig00371,80,0
14428,5150_1_3,contig00372,80,0
14429,5150_1_3,contig00373,80,0
14430,5150_1_3,contig00374,80,0
14431,5150_1_3,contig00375,80,0
14432,5150_1_3,contig00376,80,0
14433,5235_6_6,contig00001,86511,47
14434,5235_6_6,contig00002,49752,52
14435,5235_6_6,contig00003,46881,44
14436,5235_6_6,contig00004,43105,40
14437,5235_6_6,contig00005,42521,48
14438,5235_6_6,contig00006,41556,41
14439,5235_6_6,contig00007,41433,50
14440,5235_6_6,contig00008,35492,42
14441,5235_6_6,contig00009,35133,32
14442,5235_6_6,contig00010,34286,28
14443,5235_6_6,contig00011,32689,31
14444,5235_6_6,contig00012,31191,30
14445,5235_6_6,contig00013,30024,27
14446,5235_6_6,contig00014,29933,28
14447,5235_6_6,contig00015,29729,32
14448,5235_6_6,contig00016,29579,30
14449,5235_6_6,contig00017,29239,29
14450,5235_6_6,contig00018,29097,25
14451,5235_6_6,contig00019,26873,25
14452,5235_6_6,contig00020,26777,29
14453,5235_6_6,contig00021,26341,44
14454,5235_6_6,contig00022,26317,26
14455,5235_6_6,contig00023,26317,24
14456,5235_6_6,contig00024,26266,26
14457,5235_6_6,contig00025,26189,25
14458,5235_6_6,contig00026,26091,25
14459,5235_6_6,contig00027,26072,30
14460,5235_6_6,contig00028,25915,24
14461,5235_6_6,contig00029,25571,24
14462,5235_6_6,contig00030,24594,22
14463,5235_6_6,contig00031,24512,22
14464,5235_6_6,contig00032,23769,24
14465,5235_6_6,contig00033,23600,16
14466,5235_6_6,contig00034,23357,21
14467,5235_6_6,contig00035,22973,17
14468,5235_6_6,contig00036,22768,18
14469,5235_6_6,contig00037,22396,18
14470,5235_6_6,contig00038,22254,22
14471,5235_6_6,contig00039,22117,18
14472,5235_6_6,contig00040,21823,19
14473,5235_6_6,contig00041,21430,22
14474,5235_6_6,contig00042,20933,23
14475,5235_6_6,contig00043,20622,22
14476,5235_6_6,contig00044,20076,17
14477,5235_6_6,contig00045,20010,19
14478,5235_6_6,contig00046,19979,18
14479,5235_6_6,contig00047,19904,17
14480,5235_6_6,contig00048,19808,17
14481,5235_6_6,contig00049,19807,22
14482,5235_6_6,contig00050,19487,23
14483,5235_6_6,contig00051,19345,18
14484,5235_6_6,contig00052,19097,9
14485,5235_6_6,contig00053,18849,15
14486,5235_6_6,contig00054,18754,17
14487,5235_6_6,contig00055,18724,20
14488,5235_6_6,contig00056,18679,16
14489,5235_6_6,contig00057,18334,17
14490,5235_6_6,contig00058,18171,16
14491,5235_6_6,contig00059,17999,18
14492,5235_6_6,contig00060,17990,18
14493,5235_6_6,contig00061,17837,19
14494,5235_6_6,contig00062,17496,18
14495,5235_6_6,contig00063,17493,13
14496,5235_6_6,contig00064,17461,14
14497,5235_6_6,contig00065,17429,20
14498,5235_6_6,contig00066,17140,15
14499,5235_6_6,contig00067,17069,18
14500,5235_6_6,contig00068,16953,18
14501,5235_6_6,contig00069,16839,12
14502,5235_6_6,contig00070,16811,13
14503,5235_6_6,contig00071,16710,21
14504,5235_6_6,contig00072,16595,12
14505,5235_6_6,contig00073,16587,16
14506,5235_6_6,contig00074,16406,12
14507,5235_6_6,contig00075,16342,21
14508,5235_6_6,contig00076,16334,12
14509,5235_6_6,contig00077,16158,10
14510,5235_6_6,contig00078,16069,18
14511,5235_6_6,contig00079,15971,13
14512,5235_6_6,contig00080,15956,17
14513,5235_6_6,contig00081,15833,17
14514,5235_6_6,contig00082,15768,16
14515,5235_6_6,contig00083,15603,15
14516,5235_6_6,contig00084,15569,12
14517,5235_6_6,contig00085,15408,12
14518,5235_6_6,contig00086,15211,15
14519,5235_6_6,contig00087,15190,15
14520,5235_6_6,contig00088,15166,15
14521,5235_6_6,contig00089,15113,15
14522,5235_6_6,contig00090,15059,16
14523,5235_6_6,contig00091,15004,16
14524,5235_6_6,contig00092,14853,10
14525,5235_6_6,contig00093,14816,15
14526,5235_6_6,contig00094,14774,15
14527,5235_6_6,contig00095,14715,16
14528,5235_6_6,contig00096,14670,12
14529,5235_6_6,contig00097,14603,14
14530,5235_6_6,contig00098,14589,18
14531,5235_6_6,contig00099,14512,13
14532,5235_6_6,contig00100,14334,13
14533,5235_6_6,contig00101,14310,15
14534,5235_6_6,contig00102,14245,15
14535,5235_6_6,contig00103,14225,14
14536,5235_6_6,contig00104,14214,17
14537,5235_6_6,contig00105,14007,10
14538,5235_6_6,contig00106,13953,14
14539,5235_6_6,contig00107,13841,14
14540,5235_6_6,contig00108,13798,15
14541,5235_6_6,contig00109,13639,12
14542,5235_6_6,contig00110,13631,15
14543,5235_6_6,contig00111,13531,9
14544,5235_6_6,contig00112,13458,13
14545,5235_6_6,contig00113,13194,13
14546,5235_6_6,contig00114,13157,12
14547,5235_6_6,contig00115,13131,11
14548,5235_6_6,contig00116,13118,11
14549,5235_6_6,contig00117,13085,14
14550,5235_6_6,contig00118,12960,9
14551,5235_6_6,contig00119,12943,14
14552,5235_6_6,contig00120,12925,14
14553,5235_6_6,contig00121,12852,14
14554,5235_6_6,contig00122,12789,11
14555,5235_6_6,contig00123,12723,10
14556,5235_6_6,contig00124,12598,14
14557,5235_6_6,contig00125,12589,10
14558,5235_6_6,contig00126,12523,14
14559,5235_6_6,contig00127,12478,11
14560,5235_6_6,contig00128,12383,13
14561,5235_6_6,contig00129,12381,16
14562,5235_6_6,contig00130,12348,11
14563,5235_6_6,contig00131,12304,11
14564,5235_6_6,contig00132,12297,9
14565,5235_6_6,contig00133,12173,11
14566,5235_6_6,contig00134,12064,14
14567,5235_6_6,contig00135,11922,12
14568,5235_6_6,contig00136,11885,13
14569,5235_6_6,contig00137,11875,13
14570,5235_6_6,contig00138,11870,10
