,genome,contig,contig length,no. of annotations on contig
10144,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_40_length_9701_cov_131.070703,9701,7
10145,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_41_length_7643_cov_125.711518,7643,11
10146,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_42_length_6954_cov_124.610958,6954,6
10147,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_43_length_6614_cov_127.638055,6614,6
10148,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_44_length_6417_cov_126.065860,6417,9
10149,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_45_length_3075_cov_126.451656,3075,4
10150,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_46_length_3027_cov_881.621467,3027,1
10151,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_47_length_2759_cov_135.967456,2759,3
10152,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_48_length_2303_cov_122.673488,2303,2
10153,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_49_length_1750_cov_126.524484,1750,0
10154,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_50_length_1594_cov_268.740741,1594,1
10155,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_51_length_1333_cov_879.327074,1333,1
10156,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_52_length_1306_cov_141.735412,1306,2
10157,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_53_length_1255_cov_622.084167,1255,2
10158,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_54_length_1190_cov_250.776211,1190,1
10159,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_55_length_1127_cov_374.688433,1127,0
10160,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_56_length_1095_cov_373.352885,1095,0
10161,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_57_length_1032_cov_989.954964,1032,1
10162,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_58_length_991_cov_255.306624,991,1
10163,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_59_length_706_cov_884.198157,706,1
10164,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_60_length_672_cov_317.040519,672,0
10165,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_61_length_657_cov_371.980066,657,1
10166,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_62_length_621_cov_349.561837,621,1
10167,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_63_length_599_cov_121.694853,599,0
10168,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_64_length_531_cov_248.628151,531,0
10169,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_65_length_512_cov_252.332604,512,0
10170,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_66_length_438_cov_499.310705,438,1
10171,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_67_length_388_cov_384.585586,388,2
10172,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_68_length_388_cov_259.873874,388,0
10173,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_69_length_383_cov_132.524390,383,0
10174,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_70_length_376_cov_124.040498,376,1
10175,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_71_length_364_cov_365.569579,364,1
10176,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_72_length_356_cov_633.192691,356,0
10177,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_73_length_344_cov_130.117647,344,1
10178,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_74_length_315_cov_130.965385,315,0
10179,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_75_length_308_cov_198.039526,308,0
10180,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_77_length_305_cov_254.360000,305,1
10181,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_76_length_305_cov_260.968000,305,0
10182,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_78_length_305_cov_123.796000,305,0
10183,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_79_length_273_cov_132.729358,273,0
10184,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_80_length_266_cov_122.009479,266,0
10185,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_81_length_245_cov_133.615789,245,0
10186,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_82_length_245_cov_126.500000,245,0
10187,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_83_length_175_cov_261.791667,175,0
10188,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_84_length_162_cov_137.598131,162,0
10189,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_85_length_155_cov_249.780000,155,0
10190,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_86_length_128_cov_111.808219,128,0
10191,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_87_length_125_cov_491.057143,125,0
10192,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_88_length_125_cov_119.442857,125,0
10193,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_89_length_115_cov_264.350000,115,0
10194,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_90_length_111_cov_509.250000,111,0
10195,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_91_length_111_cov_126.589286,111,0
10196,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_92_length_109_cov_127.240741,109,0
10197,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_93_length_107_cov_110.423077,107,0
10198,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_94_length_105_cov_602.040000,105,0
10199,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_95_length_102_cov_391.106383,102,0
10200,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_96_length_97_cov_353.833333,97,0
10201,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_97_length_88_cov_111.484848,88,0
10202,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_98_length_82_cov_239.296296,82,0
10203,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_99_length_81_cov_851.384615,81,0
10204,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_100_length_75_cov_145.400000,75,0
10205,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_101_length_73_cov_865.722222,73,0
10206,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_102_length_70_cov_269.800000,70,0
10207,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_103_length_69_cov_742.214286,69,0
10208,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_104_length_61_cov_375.666667,61,0
10209,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_105_length_61_cov_113.000000,61,0
10210,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_106_length_57_cov_606.500000,57,0
10211,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_107_length_56_cov_591.000000,56,0
10212,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_13,NODE_108_length_56_cov_396.000000,56,0
10213,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_1_length_251558_cov_127.585727,251558,227
10214,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_2_length_247837_cov_126.077435,247837,230
10215,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_3_length_219819_cov_128.173836,219819,194
10216,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_4_length_210708_cov_125.421485,210708,193
10217,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_5_length_175304_cov_127.034505,175304,156
10218,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_6_length_168882_cov_127.427414,168882,152
10219,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_7_length_146603_cov_126.257711,146603,137
10220,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_8_length_145483_cov_126.519666,145483,127
10221,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_9_length_135867_cov_127.150377,135867,118
10222,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_10_length_127351_cov_126.698859,127351,118
10223,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_11_length_126565_cov_126.633199,126565,128
10224,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_12_length_118415_cov_125.726732,118415,122
10225,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_13_length_105707_cov_127.087599,105707,83
10226,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_14_length_100599_cov_125.700012,100599,87
10227,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_15_length_100349_cov_126.712386,100349,85
10228,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_16_length_93417_cov_125.646344,93417,89
10229,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_17_length_82713_cov_125.981151,82713,70
10230,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_18_length_74792_cov_126.013514,74792,60
10231,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_19_length_69348_cov_126.916860,69348,70
10232,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_20_length_67236_cov_126.662018,67236,65
10233,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_21_length_66375_cov_125.963555,66375,60
10234,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_22_length_62824_cov_125.803900,62824,56
10235,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_23_length_51378_cov_125.414122,51378,42
10236,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_24_length_41941_cov_125.761495,41941,37
10237,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_25_length_40912_cov_126.711653,40912,34
10238,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_26_length_34462_cov_126.090098,34462,34
10239,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_27_length_31251_cov_126.001859,31251,31
10240,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_28_length_30909_cov_126.185973,30909,25
10241,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_29_length_29804_cov_125.984067,29804,32
10242,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_30_length_26637_cov_128.024227,26637,24
10243,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_31_length_26583_cov_128.354531,26583,28
10244,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_32_length_25466_cov_125.954626,25466,29
10245,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_33_length_24965_cov_126.452108,24965,24
10246,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_34_length_24540_cov_125.448029,24540,23
10247,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_35_length_22171_cov_124.485576,22171,22
10248,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_36_length_21699_cov_125.628211,21699,19
10249,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_37_length_18285_cov_127.930335,18285,13
10250,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_38_length_13364_cov_126.096626,13364,10
10251,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_39_length_11463_cov_126.717479,11463,20
10252,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_40_length_9508_cov_131.375754,9508,7
10253,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_41_length_7643_cov_124.670401,7643,11
10254,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_42_length_6614_cov_127.139655,6614,6
10255,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_43_length_6417_cov_125.306350,6417,9
10256,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_44_length_5496_cov_123.382099,5496,5
10257,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_45_length_3075_cov_126.383444,3075,4
10258,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_46_length_2936_cov_874.312739,2936,1
10259,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_47_length_2759_cov_136.084689,2759,3
10260,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_48_length_2303_cov_123.032028,2303,2
10261,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_49_length_1750_cov_128.892625,1750,0
10262,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_50_length_1333_cov_879.019562,1333,1
10263,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_51_length_1306_cov_147.588329,1306,2
10264,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_52_length_1253_cov_648.702003,1253,2
10265,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_53_length_1190_cov_254.920705,1190,1
10266,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_54_length_1127_cov_384.242537,1127,0
10267,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_55_length_1095_cov_369.056731,1095,0
10268,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_56_length_1032_cov_1008.998976,1032,1
10269,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_57_length_1004_cov_128.584826,1004,1
10270,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_58_length_991_cov_246.830128,991,1
10271,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_59_length_706_cov_872.569892,706,1
10272,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_60_length_672_cov_278.222042,672,0
10273,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_61_length_657_cov_380.901993,657,1
10274,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_62_length_599_cov_124.718750,599,0
10275,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_63_length_544_cov_452.554192,544,1
10276,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_64_length_531_cov_250.907563,531,0
10277,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_65_length_512_cov_256.969365,512,0
10278,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_66_length_438_cov_495.018277,438,1
10279,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_67_length_404_cov_508.873926,404,0
10280,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_68_length_388_cov_246.861862,388,0
10281,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_69_length_383_cov_129.103659,383,0
10282,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_70_length_376_cov_127.623053,376,1
10283,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_71_length_364_cov_370.423948,364,1
10284,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_72_length_352_cov_367.771044,352,2
10285,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_73_length_344_cov_137.159170,344,1
10286,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_74_length_315_cov_249.030769,315,0
10287,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_75_length_308_cov_183.407115,308,0
10288,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_76_length_305_cov_256.288000,305,1
10289,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_77_length_305_cov_253.108000,305,0
10290,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_78_length_305_cov_135.788000,305,0
10291,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_79_length_290_cov_259.344681,290,0
10292,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_80_length_273_cov_123.146789,273,0
10293,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_81_length_266_cov_127.037915,266,0
10294,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_82_length_265_cov_531.319048,265,0
10295,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_83_length_253_cov_127.358586,253,0
10296,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_84_length_245_cov_130.652632,245,0
10297,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_85_length_245_cov_115.831579,245,0
10298,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_86_length_232_cov_253.994350,232,0
10299,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_87_length_232_cov_131.395480,232,0
10300,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_88_length_176_cov_381.305785,176,0
10301,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_89_length_162_cov_131.663551,162,0
10302,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_90_length_162_cov_131.074766,162,0
10303,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_91_length_161_cov_147.773585,161,0
10304,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_92_length_155_cov_243.750000,155,0
10305,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_93_length_149_cov_126.191489,149,0
10306,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_94_length_128_cov_100.315068,128,0
10307,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_95_length_120_cov_238.723077,120,0
10308,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_96_length_117_cov_427.306452,117,0
10309,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_97_length_113_cov_223.396552,113,0
10310,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_98_length_111_cov_505.928571,111,0
10311,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_99_length_111_cov_398.660714,111,0
10312,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_100_length_111_cov_273.660714,111,0
10313,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_101_length_111_cov_138.339286,111,0
10314,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_102_length_111_cov_118.375000,111,0
10315,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_103_length_110_cov_489.509091,110,0
10316,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_104_length_110_cov_118.927273,110,0
10317,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_105_length_109_cov_522.148148,109,0
10318,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_106_length_109_cov_121.629630,109,0
10319,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_107_length_107_cov_130.923077,107,0
10320,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_108_length_106_cov_133.098039,106,0
10321,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_109_length_105_cov_651.300000,105,0
10322,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_110_length_102_cov_396.297872,102,0
10323,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_111_length_98_cov_259.906977,98,0
10324,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_112_length_97_cov_113.023810,97,0
10325,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_113_length_90_cov_642.600000,90,0
10326,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_114_length_88_cov_116.545455,88,0
10327,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_115_length_81_cov_898.769231,81,0
10328,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_116_length_79_cov_505.750000,79,1
10329,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_117_length_78_cov_892.347826,78,0
10330,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_118_length_75_cov_132.450000,75,0
10331,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_119_length_75_cov_119.750000,75,0
10332,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_120_length_73_cov_850.611111,73,0
10333,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_121_length_70_cov_243.533333,70,0
10334,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_122_length_69_cov_780.714286,69,0
10335,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_123_length_69_cov_625.214286,69,0
10336,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_124_length_68_cov_388.846154,68,0
10337,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_125_length_64_cov_257.888889,64,0
10338,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_126_length_63_cov_390.500000,63,0
10339,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_127_length_63_cov_272.625000,63,0
10340,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_128_length_62_cov_497.285714,62,0
10341,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_129_length_61_cov_236.500000,61,0
10342,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_130_length_60_cov_264.600000,60,0
10343,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_131_length_56_cov_614.000000,56,0
10344,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_9,NODE_132_length_56_cov_376.000000,56,0
10345,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_1_length_250595_cov_125.573940,250595,232
10346,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_2_length_247097_cov_126.730872,247097,227
10347,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_3_length_218235_cov_127.540247,218235,192
10348,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_4_length_211775_cov_125.032600,211775,196
10349,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_5_length_175606_cov_125.115026,175606,157
10350,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_6_length_167955_cov_126.828731,167955,151
10351,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_7_length_152849_cov_126.007108,152849,142
10352,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_8_length_146783_cov_125.541158,146783,126
10353,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_9_length_141021_cov_125.955415,141021,122
10354,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_10_length_130843_cov_125.637528,130843,119
10355,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_11_length_127012_cov_125.733878,127012,130
10356,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_12_length_120035_cov_125.458685,120035,124
10357,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_13_length_104714_cov_126.168719,104714,82
10358,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_14_length_100953_cov_125.565551,100953,88
10359,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_15_length_100349_cov_126.423964,100349,86
10360,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_16_length_92430_cov_125.606084,92430,89
10361,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_17_length_83964_cov_125.192661,83964,71
10362,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_18_length_75617_cov_126.120709,75617,61
10363,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_19_length_69348_cov_126.282987,69348,70
10364,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_20_length_67872_cov_125.450094,67872,65
10365,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_21_length_66051_cov_125.064746,66051,60
10366,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_22_length_62813_cov_125.048344,62813,56
10367,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_23_length_52272_cov_124.737231,52272,43
10368,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_24_length_41941_cov_125.668028,41941,37
10369,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_25_length_40318_cov_126.355935,40318,33
10370,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_26_length_34135_cov_125.688439,34135,33
10371,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_27_length_32745_cov_124.435699,32745,32
10372,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_36,NODE_28_length_30909_cov_126.986938,30909,25
